Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / 日本,Status
あどべじ-農薬-化学肥料不使用-野菜パウダー,ベジブロス（農薬・化学肥料不使用　野菜パウダー）＊４５g,"<p data-mce-fragment=""1"">重量（目安）：50g（内容量45<span data-mce-fragment=""1"">g）</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">配送：常温便可</span> </p>
<p>【普段の料理にひと足しするだけで、健康野菜の豊富な栄養をプラス！】<br></p>
<p>自然栽培で元気に育った作物のみを使った野菜パウダーです。</p>
<p>使い方は簡単！普段のお味噌汁や炒め物、パスタなどにサッとひとさじ入れるだけ！</p>
<p><span>クセの少ない野菜パウダーですので、どんな料理の味も邪魔をいたしません。</span></p>
<p><span>むしろ野菜のもつ旨味が溶け出し、より複雑な味へと変化させてくれます！</span></p>
<p> </p>
<p>農薬・化学肥料は不使用、添加物も一切入っていないので、</p>
<p>小さいお子様の離乳食などにも安心してお使いいただけます！</p>
<p> </p>
<p>【こだわり①真に地球にも人にもやさしい商品づくり】</p>
<p>原材料となっている野菜はすべて自然栽培で作られています。</p>
<p>農薬・化学肥料を使わないことで土中生物を最大限生かし、豊かな土壌・大地づくりを行っています。</p>
<p>また、抗酸化作用やガン予防で近年注目される「ファイトケミカル」も豊富に含まれておりますので、いつまでも若く健康的に過ごしたいという方におすすめいたします。</p>
<p>【こだわり②規格外の野菜を活用し、食品ロス問題に貢献します】</p>
<p>世界各国の中でもトップクラスに食品ロスが多い日本。</p>
<p>食品ロスは、焼却処理による大量のエネルギー消費や食糧危機など様々な問題を抱えています。</p>
<p>一方、作物の生産現場では、ほんの少しの傷や形がいびつなだけで流通に出せないという理由から日々たくさんの捨てられてしまう野菜が出ているのが現状です。</p>
<p>その多くは流通市場に並ぶものと全くそん色なく、十分に美味しいものにも関わらず、です。</p>
<p>本商品は傷ものなど規格外の作物を活用し、食品ロス問題に貢献していきます。</p>
<p> </p>
<p>【保存方法】</p>
<p>高温多湿、直射日光を避け、暗所に保存してください。</p>
<p>開封後は冷蔵庫で保存の上、お早目にお召し上がりください。</p>
<p> 【内容量】</p>
<p>45g</p>
<p>【商品補足】</p>
<p>原材料・・・トマト、人参など、季節・収穫状況によって異なります（全て農薬・化学肥料不使用）。</p>
<p> </p>
<p>▽野菜パウダー/野菜だし/ベジブロス/べじぶろす</p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 乾燥野菜,加工品・キノコ・その他,化学農薬化学肥料不使用,false,Title,Default Title,,,,,"",50.0,shopify,0,deny,manual,750,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/0.jpg?v=1662357304,1,,false,,,,,,,,,,,,,,,g,,,true,draft
テスト,テスト,"",阿波ツクヨミファーム,,"","",false,素材,減農薬,,,,,"",0.0,shopify,5,deny,manual,0,,true,true,"",,,,false,,,,,,,,,,,,,,,g,,,true,draft
テスト,,,,,,,,,農薬不使用,,,,,"",0.0,shopify,0,deny,manual,0,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
テスト,,,,,,,,,自然農,,,,,"",0.0,shopify,0,deny,manual,0,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
自然農パクチー-実30g,自然農パクチーの実,"<p><span data-mce-fragment=""1"">重量（目安）：30g（実）</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：自然農<br data-mce-fragment=""1""><meta charset=""utf-8""></p>
<p data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</p>
<p><meta charset=""utf-8"">香辛料になる前の、みずみずしい実です。プチっとした触感と柑橘のような爽やかな香りが特徴です♪生のまま、サラダや、パスタ、ピザなど様々なお料理にトッピングできます。是非、お試しください＾＾</p>
<p> </p>
<p> </p>",阿波ツクヨミファーム,,実の野菜・豆類,"",false,Title,Default Title,,,,,pakchee-mi,0.0,shopify,-9,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/a19d20a756a623cb0093c2e2cffc775a.jpg?v=1651903600,1,,false,,,,,,,,,,,,,,,g,,,true,draft
hikaricola,オーガニッククラフトコーラシロップ（希釈タイプ）＊340g（150ml）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：総重量340<span data-mce-fragment=""1"">g（内容量150ml）</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：有機JAS</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">賞味期限：<meta charset=""utf-8"">1年6ヵ月</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">製造元：光食品株式会社</span></p>
<p data-mce-fragment=""1"">配送：<span data-mce-fragment=""1"">常温便可</span></p>
<div id=""p_catch"">
<meta charset=""utf-8"">
<span>●</span><span id=""red"">国産有機しょうが</span><span>を使用しています。</span><br><span>●</span><span id=""red"">国産有機だいだい果汁と海外産有機りんご果汁・有機レモン果汁</span><span>を使用し、すっきりとした甘みになっています。</span><br><span>●糖類は</span><span id=""red"">有機砂糖と有機糖みつ</span><span>を使用しています。</span><br><span>●香料、カラメル色素、酸味料は使用していません。</span><br><span>★希釈タイプなので、お好みの濃さに調節できます。</span><br><span>★コーラシロップ1に対して約5倍量の炭酸水で割ってお飲みください。1杯180mlの場合：シロップ30ml＋炭酸水150ml</span><br><span>★約5倍量の牛乳で割ってチャイ風ドリンクとしてもお飲みいただけます。</span>
</div>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1""></span><meta charset=""utf-8""><span data-mce-fragment=""1"">▽クラフトコーラ/コーラ</span></p>
<div id=""gtx-trans"" style=""position: absolute; left: 147px; top: -19px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,,調味料,"化学農薬化学肥料不使用, 夏期常温配送OK！, 通年",true,Title,Default Title,,,,,craftcola,340.0,shopify,99979,deny,manual,550,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/2_9ee00915-d09b-4e19-ba93-b80b92583d91.png?v=1651624258,1,hikari クラフトコーラ,false,,,,,,,,,,,,,,,g,,351,true,active
hikaricola,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0515/4045/9679/products/cola_new.jpg?v=1651624239,2,,,,,,,,,,,,,,,,,,,,,
浅葱-自然農,浅葱（自然農）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：10<span data-mce-fragment=""1"" mce-data-marked=""1"">0g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：自然農</span></p>
<p data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。<br><br><meta charset=""utf-8"">薬味としてご利用ください♪　香りと味が濃いので、脇役ながら、お料理が引き締まります！　</p>
<p data-mce-fragment=""1"">みそ汁やお澄ましの仕上げや、冷ややっこや湯豆腐にも◎</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>▽浅葱<meta charset=""utf-8"">/あさつき/アサツキ</span></p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"",false,Title,Default Title,,,,,"",100.0,shopify,-1,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/4.jpg?v=1649045947,1,,false,,,,,,,,,,,,,,,g,,,true,draft
awanokokutou,阿波の黒糖,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：300<span data-mce-fragment=""1"">g</span></p>
<meta charset=""utf-8"">
<p data-mce-fragment=""1"">阿波市産こ昔ながらの黒糖です。</p>
<p data-mce-fragment=""1"">原料はサトウキビ「黒海道」100%です＾＾　</p>
<meta charset=""utf-8"">
<p data-mce-fragment=""1"">加工黒糖ではありません。</p>
<meta charset=""utf-8""><meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">▽黒糖/黒海道</span></p>",阿波ツクヨミファーム,,"","化学農薬化学肥料不使用, 通年",true,Title,Default Title,,,,,awanokokutou,300.0,shopify,1000,deny,manual,1100,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/2_8b2619a7-1f89-40f0-86c9-59166f37a9cf.jpg?v=1640412016,1,,false,,,,,,,,,,,,,,,g,,1100,true,active
narutogekiryukonbu,鳴門激流こんぶ,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：50<span data-mce-fragment=""1"">g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""></span>配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">常温便可</span></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">昆布は、意外と柔らかくならない食材なので。特に</span><b data-stringify-type=""bold"" data-mce-fragment=""1"">濃いめの味で煮込むと、硬くなる性質があります。</b></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">結構硬く仕上がってしまい、<br></span><span data-mce-fragment=""1"">「おいしいことはおいしいけど、歯ごたえたっぷりで表面だけ辛い、酒のアテにしかならない何か」<br></span><span data-mce-fragment=""1"">になってしまいがち。</span></p>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">激しい荒波が叩きつける干満の差が大きい鳴門海峡の昆布は産地（北海道）と比べれば身は薄くなりすが、質が良く、出汁はもちろん火が通るのが早く、非常に柔らかくなるので、昆布巻きや佃煮など昆布を直接食べる料理に適しています。</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">豆腐に野菜。あっさり食べたい料理は激流昆布出汁で。<br></span><span data-mce-fragment=""1"">上品な香りで素材の味を引き立てる昆布出汁。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">主なうま味成分はグルタミン酸で、あっさりとした味わいが特徴です。</span></p>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">忙しい時ほどあえて出汁をとって整う時間にしてみませんか？</span></p>
<p data-mce-fragment=""1""> </p>
<h2 data-mce-fragment=""1"">
<span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><b data-stringify-type=""bold"" data-mce-fragment=""1"">刺さる出汁のとり方</b>
</h2>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">昆布10g、かつお節20g、水1000ml</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">昆布10g、煮干し10g、水1000ml</span></p>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">昆布の表面の白いのはうま味成分の結晶なので、水で洗わずに（汚れを落とすために軽く布巾で拭く程度で十分）３０〜１時間水に浸して、ふたをせずに中火にかけ沸騰する直前（煮立てるとぬめりが出たり、風味が損なわれます）に昆布を取り出します。<br></span><span data-mce-fragment=""1"">厚い部分に爪がスッと入ればうま味出た！と判断。<br></span><span data-mce-fragment=""1"">まだなら少し水を足してもう一度沸騰直前までもっていきましょう。</span></p>
<p data-mce-fragment=""1""> </p>
<h2 data-mce-fragment=""1"">
<span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><b data-stringify-type=""bold"" data-mce-fragment=""1"">お吸い物や茶碗蒸しなど出汁を主役にしたい時</b>
</h2>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">出汁が沸騰したらかつお節を投入！ふっと吹き上がった瞬間に火を止め、かつお節が沈むのを待ちます。</span></p>
<p data-mce-fragment=""1""> </p>
<h2 data-mce-fragment=""1"">
<span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><b data-stringify-type=""bold"" data-mce-fragment=""1"">煮物や味噌汁など調味料を効かせるものやおでんなどなら</b>
</h2>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">お好みで弱火で３〜４分ほど煮てもよし。</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">かつお節を絞るとかつおのクセが出るので主役にしたい時には適さないので、こし器やキッチンペーパーなどで静かにこします。<br></span><span data-mce-fragment=""1"">調味料を効かすならそこまで気にする必要はなし。</span></p>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">取り出しただしがらは二番出汁もとれてふりかけに佃煮、練り物に忍ばせて再利用。<br></span><span data-mce-fragment=""1"">美味しいです。<br></span><span data-mce-fragment=""1"">ラップで包んで冷蔵なら３日程度、冷凍もしておけます。</span></p>
<p data-mce-fragment=""1""><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"" data-mce-fragment=""1""></span><span data-mce-fragment=""1"">お手軽なのはお茶ポットに浸して一晩寝かせるだけ。<br></span><span data-mce-fragment=""1"">１週間程度なら水を継ぎ足してたっぷり使えます。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">素材が空気に触れない様にだけ気をつけて。</span><br></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽昆布/こんぶ/コンブ</span></p>",阿波ツクヨミファーム,,お肉・海産物,"",true,Title,Default Title,,,,,"",50.0,shopify,0,deny,manual,540,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/2_f484994a-05c3-484c-a4d4-16bcf0df943a.png?v=1638175533,1,,false,,,,,,,,,,,,,,,g,,,true,active
sanchu,サンチュ（自然農）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：200<span data-mce-fragment=""1"">g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：自然農</span></p>
<p data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</p>
<p data-mce-fragment=""1""><meta charset=""utf-8"">サンチュはレタスの一種ですが、緑黄色野菜で油と相性の良い栄養価を含んでいます。 <br data-mce-fragment=""1"">ゴマ油と中華風のピリ辛味でどうぞ＾＾ <br data-mce-fragment=""1"">定番のお肉を巻く以外にもサラダなどレタスと同じ様に使える手軽さが◎<br></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽サンチュ</span></p>",阿波ツクヨミファーム,,"","",false,Title,Default Title,,,,,sanchu,200.0,shopify,99990,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/3_db75d68d-23b1-4cdd-b0c4-ece80285c93c.png?v=1638174014,1,,false,,,,,,,,,,,,,,,g,,,true,draft
aka-karashina,赤からし菜（自然農）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：<span data-mce-fragment=""1"">200</span><span data-mce-fragment=""1"">g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：自然農</span></p>
<p data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</p>
<p data-mce-fragment=""1""><meta charset=""utf-8"">色鮮やかな赤いからし菜です。</p>
<p data-mce-fragment=""1"">漬物、サラダ、お浸し、炒め物、ナムル…などなど幅広くお使いいただけます。<br>辛い物がお好きな方は生食で、辛さが強すぎると感じたら加熱してみてください。<br>鮮やかな色を生かして、サラダのアクセントや、お料理の付け合わせにもぴったりです＾＾<br></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽からしな/からし菜/カラシナ/芥子菜/カラシ菜</span></p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"11月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,akakarashina,200.0,shopify,2,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/2b0288515064a93930aa084172569658_ac800fd2-ac56-480e-b6ee-cc08b71590c7.jpg?v=1642138653,1,,false,,,,,,,,,,,,,,,g,,,true,draft
